Iteration: 3, Theta: 67, Total Reward: 84
Iteration: 3, Theta: 68, Total Reward: 36
Iteration: 3, Theta: 69, Total Reward: 108
Iteration: 3, Theta: 70, Total Reward: 16
Iteration: 3, Theta: 71, Total Reward: 217
Iteration: 3, Theta: 72, Total Reward: 158
Iteration: 3, Theta: 73, Total Reward: 95
Iteration: 3, Theta: 74, Total Reward: 81
Iteration: 3, Theta: 75, Total Reward: 10
Iteration: 3, Theta: 76, Total Reward: 42
Iteration: 3, Theta: 77, Total Reward: 186
Iteration: 3, Theta: 78, Total Reward: 52
Iteration: 3, Theta: 79, Total Reward: 233
Iteration: 3, Theta: 80, Total Reward: 23
Iteration: 3, Theta: 81, Total Reward: 47
Iteration: 3, Theta: 82, Total Reward: 40
Iteration: 3, Theta: 83, Total Reward: 49
Iteration: 3, Theta: 84, Total Reward: 94
Iteration: 3, Theta: 85, Total Reward: 98
Iteration: 3, Theta: 86, Total Reward: 67
Iteration: 3, Theta: 87, Total Reward: 196
Iteration: 3, Theta: 88, Total Reward: 199
Iteration: 3, Theta: 89, Total Reward: 58
Iteration: 3, Theta: 90, Total Reward: 92
Iteration: 3, Theta: 91, Total Reward: 126
Iteration: 3, Theta: 92, Total Reward: 92
Iteration: 3, Theta: 93, Total Reward: 178
Iteration: 3, Theta: 94, Total Reward: 58
Iteration: 3, Theta: 95, Total Reward: 221
Iteration: 3, Theta: 96, Total Reward: 97
Iteration: 3, Theta: 97, Total Reward: 100
Iteration: 3, Theta: 98, Total Reward: 55
Iteration: 3, Theta: 99, Total Reward: 74
Iteration: 4, Theta: 0, Total Reward: 383
Iteration: 4, Theta: 1, Total Reward: 59
Iteration: 4, Theta: 2, Total Reward: 211
Iteration: 4, Theta: 3, Total Reward: 27
Iteration: 4, Theta: 4, Total Reward: 63
Iteration: 4, Theta: 5, Total Reward: 58
Iteration: 4, Theta: 6, Total Reward: 287
Iteration: 4, Theta: 7, Total Reward: 176
Iteration: 4, Theta: 8, Total Reward: 139
Iteration: 4, Theta: 9, Total Reward: 103
Iteration: 4, Theta: 10, Total Reward: 111
Iteration: 4, Theta: 11, Total Reward: 119
Iteration: 4, Theta: 12, Total Reward: 123
Iteration: 4, Theta: 13, Total Reward: 487
Iteration: 4, Theta: 14, Total Reward: 30
Iteration: 4, Theta: 15, Total Reward: 210
Iteration: 4, Theta: 16, Total Reward: 175
Iteration: 4, Theta: 17, Total Reward: 159
Iteration: 4, Theta: 18, Total Reward: 216
Iteration: 4, Theta: 19, Total Reward: 323
Iteration: 4, Theta: 20, Total Reward: 556
Iteration: 4, Theta: 21, Total Reward: 122
Iteration: 4, Theta: 22, Total Reward: 80
Iteration: 4, Theta: 23, Total Reward: 45
Iteration: 4, Theta: 24, Total Reward: 391
Iteration: 4, Theta: 25, Total Reward: 53
Iteration: 4, Theta: 26, Total Reward: 129
